,id,start_frame,stop_frame,annotation,video_file
1946,8,144,146,add the noodles,video_332.mp4
1947,0,63,79,heat a pan of oil and brown sausage,video_334.mp4
1948,1,80,95,remove sausage and add bacon and onion to pan,video_334.mp4
1949,2,96,101,add sausages back to pan,video_334.mp4
1950,3,102,104,cover sausages with onion and bacon,video_334.mp4
1951,4,105,118,add beer to pan,video_334.mp4
1952,5,120,131,finish cooking sausages over coals,video_334.mp4
1953,6,133,171,spread mustard on bread and place sausage onion bacon and sauerkraut to bun,video_334.mp4
1954,0,62,73,add soy sauce sesame oil brown sugar honey and red chili pepper flakes to a bowl and mix,video_335.mp4
1955,1,74,78,mince some garlic cloves and add them to the bowl,video_335.mp4
1956,2,79,81,cut a yellow onion lengthwise,video_335.mp4
1957,3,82,102,slice the green onions and add them along with the onions and beef to the soy sauce mixture,video_335.mp4
1958,4,103,117,add sesame seeds to the bowl and mix by hand,video_335.mp4
1959,5,118,123,cover the bowl with plastic wrap and place in fridge,video_335.mp4
1960,6,131,134,add oil to a skillet and place on medium heat,video_335.mp4
1961,7,135,147,place the beef on the pan and stir,video_335.mp4
1962,0,31,50,combine sugar salt chicken powder and white pepper,video_336.mp4
1963,1,56,75,wash and rinse the rice,video_336.mp4
1964,2,80,125,cook the rice with water seasoning oil and yellow coloring,video_336.mp4
1965,3,178,189,add oil and onions to the wok,video_336.mp4
1966,4,189,206,add the pork and rice to the wok,video_336.mp4
1967,5,210,220,add green onions and water to the wok,video_336.mp4
1968,0,4,32,prepare the onions and peppers and chop them into small chunks,video_337.mp4
1969,1,32,46,dry fry the vegetables on a mdeium-high heat in a pan until softened,video_337.mp4
1970,2,46,65,add spices and some water to the pan,video_337.mp4
1971,3,65,87,add 3 ingredient vegan mince beans and tinned tomatoes to the pan,video_337.mp4
1972,4,87,108,place lettuce leaves on tortilla apply some wasabi and put the mixture on the tortilla,video_337.mp4
1973,5,108,119,roll the tortilla,video_337.mp4
1974,0,45,50,toast 2 pieces of bread on one side,video_338.mp4
1975,1,55,71,add butter 1 spoon salt to a heating pot and whisk well,video_338.mp4
1976,2,74,83,add some whole milk while whisking,video_338.mp4
1977,3,91,98,add 1 spoon mustard ground nutmeg and gruyere cheese,video_338.mp4
1978,4,109,116,pour the sauce on a piece of ham on each bread and pour some shredded cheese on the ham,video_338.mp4
1979,5,118,124,bake the bread in an oven until the cheese melt,video_338.mp4
1980,0,34,50,add bread crumbs minced onion flakes to ground turkey,video_339.mp4
1981,1,51,101,add some milk a beaten egg a spoon of soy sauce and some pepper,video_339.mp4
1982,2,106,186,mix the ingredients and put the mixture on a baking sheet,video_339.mp4
1983,3,195,218,mix ketchup brown sugar and yellow mustard,video_339.mp4
1984,4,223,263,pour the sauce on top of the meat loaf,video_339.mp4
1985,0,60,94,dice 2 leeks and 1 korean radish,video_340.mp4
1986,1,96,129,add ginger 2 onion garlic pine nuts pickled radish and the radish fluid into a blender and blend,video_340.mp4
1987,2,150,210,pour the blended liquid into a cheesecloth and squeeze all the liquid,video_340.mp4
1988,3,214,315,stir the blended liquid diced leek radhish pepper flakes and salt,video_340.mp4
1989,4,322,328,add honey and mix,video_340.mp4
1990,5,335,492,cut the cabbage and apply the mixture to the cabbage,video_340.mp4
1991,0,82,123,add chopped tomatoes chopped cucumber and chopped green pepper to a bowl,video_341.mp4
1992,1,124,186,add parsley green onions and minced garlic,video_341.mp4
1993,2,196,282,add sumac salt ground black pepper cumin thyme olive oil and lemon juice to the bowl,video_341.mp4
1994,3,293,328,mix all the ingredients,video_341.mp4
1995,4,335,385,cut the pita bread into small square slices,video_341.mp4
1996,5,445,502,fry the pita bread slices in oil,video_341.mp4
1997,0,61,95,cut the onion and bell peppers into slices and put it in a bowl,video_342.mp4
1998,1,96,115,add some extra virgin olive oil some salt pepper and mix it all,video_342.mp4
1999,2,116,127,smash the garlic and cut them into small pieces,video_342.mp4
2000,3,128,139,cut the provolone cheese into long slices,video_342.mp4
2001,4,140,151,make slits in the italian sausage,video_342.mp4
2002,5,153,163,add vinegar olive oil salt and pepper into the garlic,video_342.mp4
2003,6,170,218,place the sausage on the grill and grill it along with the onion and bell pepper pan,video_342.mp4
2004,7,220,235,place the provolone cheese on the sausages let grill it on indirect heat,video_342.mp4
2005,8,236,251,take the bread roll and apply garlic marinade on each side,video_342.mp4
2006,9,265,275,roast the bread for 3-4 mins,video_342.mp4
2007,10,285,302,place the sausage in the roasted bread roll and stuff it with onions and bell pepper mix,video_342.mp4
2008,0,68,82,prepare a patty of meat loaf,video_343.mp4
2009,1,105,144,mix paprika black pepper salt brown sugar garlic powder onion powder and red pepper powder,video_343.mp4
2010,2,158,176,season the meat patty with the mixture and fry it on a grill,video_343.mp4
2011,3,192,210,grill some pieces of bacon on it and set them aside,video_343.mp4
2012,4,224,230,flip the meat patty when the bottom side is brown,video_343.mp4
2013,5,230,234,place cheese on the patty,video_343.mp4
2014,6,260,290,spread water on the grill and fry an egg,video_343.mp4
2015,7,357,400,put the meat patty bacon fried eggs lettuce and tomatoes in the buns,video_343.mp4
2016,0,9,35,cook the pancetta onions garlic celery and hot pepper flakes in a pot,video_344.mp4
2017,1,38,46,blend the tomatos,video_344.mp4
2018,2,48,57,add the pureed tomatos and broth to the pot,video_344.mp4
2019,3,69,73,add basil to the soup,video_344.mp4
2020,4,77,87,add the pasta and beans to the soup,video_344.mp4
2021,0,63,75,add eggs and water to the mixture,video_345.mp4
2022,1,76,101,knead the dough,video_345.mp4
2023,2,104,106,wrap the dough in foil,video_345.mp4
2024,3,115,131,roll the dough out,video_345.mp4
2025,4,140,148,cut the rolled dough into equal squares,video_345.mp4
2026,5,164,192,place cherries in the center and fold the dough,video_345.mp4
2027,6,196,215,place the mixture on the dough and close the dough,video_345.mp4
2028,7,251,260,drop the pierogi into the boiling water,video_345.mp4
2029,8,267,273,place sour cream and cherries on the pierogies,video_345.mp4
2030,0,117,145,pour 3 pounds of shredded organic red potatoes in a pan,video_346.mp4
2031,1,145,185,sprinkle some dried parsley turmeric and pepper on the potatoes,video_346.mp4
2032,2,185,201,cook the potatoes on the low setting of the stove,video_346.mp4
2033,0,82,180,cut 3 lbs chicken breasts into small chunks and put them in a bowl,video_347.mp4
2034,1,180,209,add some sea salt and pepper to the chicken,video_347.mp4
2035,2,209,220,heat the skillet on the stove and put some peanut oil in it,video_347.mp4
2036,3,220,262,put 1 tsp salt 1/2 tsp paprika and 1/2 tsp of rosemary leaves in the flour,video_347.mp4
2037,4,262,284,coat the chicken pieces in the egg batter and place them in the flour,video_347.mp4
2038,5,284,334,fry the coated chicken in the skillet and fry until golden brown,video_347.mp4
2039,0,52,71,combine the mayonnaise with dijon mustard grated lemon zest and pepper,video_348.mp4
2040,1,74,78,chop the cabbage and tomato to chunky slices,video_348.mp4
2041,2,80,85,cook some slices of bacon under the grill for 8-10 minutes,video_348.mp4
2042,3,88,92,cut the cooked bacon into strips,video_348.mp4
2043,4,124,126,spread the mayo mixture on a piece of toast,video_348.mp4
2044,5,127,138,put the bacon and the vegetables and then the other piece of toast on top,video_348.mp4
2045,0,58,66,add salt and pepper to two eggs and mix,video_349.mp4
2046,1,86,110,add oil and egg to hot wok,video_349.mp4
2047,2,150,175,add oil and rice to the wok,video_349.mp4
2048,3,204,207,add bbq pork,video_349.mp4
2049,4,217,237,add soy sauce fish sauce and salt,video_349.mp4
2050,5,287,298,add green onion peas and carrots,video_349.mp4
2051,6,330,371,add eggs into wok and mix,video_349.mp4
2052,0,30,43,add garlic powder onion powder italian seasoning salt and brown pepper to some italian sausage,video_351.mp4
2053,1,47,73,mix the meat by hand,video_351.mp4
2054,2,86,133,pour beef broth in a pan shape the meat mixture to balls and add to them to to broth,video_351.mp4
2055,3,139,141,cover the skillet with a lid,video_351.mp4
2056,4,158,234,take out the meat balls and boil pasta in the broth,video_351.mp4
2057,5,247,268,add tomato sauce italian seasoning dried oregano onion powder garlic powder salt and pepper,video_351.mp4
2058,6,269,284,mix everything together,video_351.mp4
2059,0,115,128,cook pancetta in a pan,video_352.mp4
2060,1,151,180,chop cabbage celery and tomatoes in a food processor,video_352.mp4
2061,2,237,252,add beans to the pan,video_352.mp4
2062,3,265,290,blend the beans with an immersion blender,video_352.mp4
2063,4,302,315,add the blended beans to the soup,video_352.mp4
2064,5,348,355,cook the pasta,video_352.mp4
2065,6,386,398,add water to the soup,video_352.mp4
2066,7,435,448,add the pasta to the soup,video_352.mp4
2067,8,497,503,drizzle olive oil on top of the soup,video_352.mp4
2068,0,22,59,drizzle chicken with oil salt pepper italian seasoning granulated garlic granulated pepper flakes and flip over,video_353.mp4
2069,1,128,131,heat up the tomoatoe sauce,video_353.mp4
2070,2,132,165,sear the chicken on the grill until each side has color,video_353.mp4
2071,3,165,195,trasfer the chicken to the pan with sauce and continue to cook the chicken on low heat,video_353.mp4
2072,4,216,235,transfer chicken to plate with pasta and top with parmesan cheese,video_353.mp4
2073,0,19,52,make cuts into the shrimp,video_354.mp4
2074,1,53,82,mix egg white flour baking powder and oil,video_354.mp4
2075,2,84,98,add salt pepper and vinegar to the shrimp,video_354.mp4
2076,3,106,117,coat the shrimp in the batter,video_354.mp4
2077,4,117,128,drop the shrimp into the oil,video_354.mp4
2078,0,49,54,heat a pan on the stove,video_355.mp4
2079,1,55,96,crack the eggs and add milk minced garlic to the pan,video_355.mp4
2080,2,97,121,add shredded cheese and stir,video_355.mp4
2081,3,122,196,stir fry until the eggs are cooked,video_355.mp4
2082,4,261,271,take out the scrambled eggs to serve,video_355.mp4
2083,0,79,94,mix chicken stock and sugar,video_356.mp4
2084,1,96,116,add the white vinegar hoisin sauce and mix,video_356.mp4
2085,2,136,152,mix the corn starch to thicken it,video_356.mp4
2086,3,244,258,pour the flour and black pepper on chicken and stir,video_356.mp4
2087,4,267,277,add the egg white to the chicken,video_356.mp4
2088,5,289,314,coat the chicken in the corn starch,video_356.mp4
2089,6,333,376,fry the chicken in hot oil in a pan,video_356.mp4
2090,7,418,470,heat the sesame oil ginger slice minced garlic green onion and chili pepper in the pan,video_356.mp4
2091,8,473,492,pour the prepared sauce in the pan,video_356.mp4
2092,9,505,530,add in the fried chicken and stir,video_356.mp4
2093,0,24,38,boil potatoes in water with salt,video_357.mp4
2094,1,44,58,peel the stems off the kale,video_357.mp4
2095,2,58,75,slice the leeks,video_357.mp4
2096,3,82,90,chop the green onions and add them to a blender,video_357.mp4
2097,4,94,105,add the vegetables to boiling water,video_357.mp4
2098,5,115,155,add the vegetables and butter to the blender and pulse,video_357.mp4
2099,6,158,167,mash the potatoes with butter,video_357.mp4
2100,7,167,185,mash the potatoes with the pureed vegetables,video_357.mp4
2101,8,186,196,add salt and pepper to the mashed potatoes,video_357.mp4
2102,9,196,197,mix cream into the potatoes,video_357.mp4
2103,0,22,56,mix beef bread crumbs parsley grated parmesan cheese black pepper and garlic powder,video_358.mp4
2104,1,57,62,beat an egg in a small bowl,video_358.mp4
2105,2,64,80,add the egg to the other ingredients and mix all together,video_358.mp4
2106,3,81,94,shape the mixture into meatballs cover them with plastic wrap and keep in fridge,video_358.mp4
2107,4,95,108,chop an onion and mince garlic,video_358.mp4
2108,5,109,133,add olive oil chopped onions and garlic,video_358.mp4
2109,6,134,168,add tomatoes salt sugar and a bay leaf and stir,video_358.mp4
2110,7,172,190,now add tomato paste dried basil black pepper and stir well,video_358.mp4
2111,8,191,204,add the meatballs to the sauce cover the lid and simmer,video_358.mp4
2112,9,205,215,cook pasta put cooked pasta on a plate and top it with the sauce,video_358.mp4
2113,0,0,12,chop spring onions shallots garlic chili and celery,video_359.mp4
2114,1,13,15,add a bay leaf and thyme,video_359.mp4
2115,2,18,24,add oil to a pan and fry the vegetables,video_359.mp4
2116,3,24,28,add salt and mussels,video_359.mp4
2117,4,28,34,stir the pan,video_359.mp4
2118,5,41,49,add wine to the pan,video_359.mp4
2119,6,56,61,add creme fraiche and parsley,video_359.mp4
2120,0,103,135,brush the slices of bread with melted butter on both sides before toasting in the oven,video_361.mp4
2121,1,151,217,add flour and then milk to a saucepan with melted butter and stir until the flour dissolves,video_361.mp4
2122,2,220,257,add cheese salt pepper and a touch of nutmeg to the sauce and stir,video_361.mp4
2123,3,273,294,spread dijon mustard on half of the bread,video_361.mp4
2124,4,300,346,add a layer of swiss cheese ham and another slice of cheese and then top with a bread slice,video_361.mp4
2125,5,360,394,pour sauce onto the sandwich and top with a slice of cheese,video_361.mp4
2126,6,395,423,cook in the broiler for a few minutes,video_361.mp4
2127,0,15,47,finely chop a clove of garlic and ginger,video_362.mp4
2128,1,50,70,add two eggs and soy sauce to a small bowl and whisk,video_362.mp4
2129,2,71,84,add oil to a hot pan and add the eggs,video_362.mp4
2130,3,112,122,cut the egg into small pieces,video_362.mp4
2131,4,128,146,add a scallion ginger and garlic to a hot pan,video_362.mp4
2132,5,150,164,add pork to the pan and mix,video_362.mp4
2133,6,167,196,add carrots and peas to the pan and add rice,video_362.mp4
2134,7,198,210,add soy sauce and rice wine vinegar to the rice,video_362.mp4
2135,8,225,233,add the egg to the rice,video_362.mp4
2136,0,17,19,place the pan on the stove and pour some oil on it,video_363.mp4
2137,1,19,53,add some chopped garlic and chopped small onion to the pan and stir fry the ingredients,video_363.mp4
2138,2,53,70,add some chopped lemon grass to the pan,video_363.mp4
2139,3,70,96,add a bowl of mussels to the pan,video_363.mp4
